,carpark_number,update_datetime,id,total_lots,lot_type,lots_available,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
42,CR29,2021-04-13T23:43:09,42,56,C,0,0.993303571,1,1,1,1,1,1,0.993303571,0.995535714,1,1,1,1,1,1,1,1,0.997767857,1,1,1,1,1,1
43,KLM,2021-04-13T23:43:37,43,352,C,284,0.195667614,0.197798295,0.197798295,0.200639205,0.200284091,0.200639205,0.202059659,0.213068182,0.2265625,0.30078125,0.392045455,0.459517045,0.534801136,0.622514205,0.583096591,0.530184659,0.517400568,0.500710227,0.397727273,0.302911932,0.291193182,0.267400568,0.229758523,0.212713068
44,SE34,2021-04-13T23:44:25,44,270,C,11,0.961111111,0.971296296,0.978240741,0.975,0.972222222,0.962037037,0.942592593,0.831481481,0.708333333,0.567592593,0.522685185,0.488425926,0.482407407,0.546296296,0.543981481,0.506018519,0.52037037,0.536111111,0.529166667,0.614814815,0.717592593,0.819907407,0.875462963,0.922685185
45,KB7,2021-04-13T23:43:26,45,65,C,49,0.292307692,0.296153846,0.290384615,0.338461538,0.35,0.398076923,0.475,0.711538462,0.944230769,0.976923077,0.996153846,0.975,0.978846154,0.975,0.959615385,0.894230769,0.913461538,0.917307692,0.861538462,0.959615385,0.996153846,0.975,0.605769231,0.365384615
46,SE31,2021-04-13T23:44:25,46,195,C,27,0.916025641,0.93525641,0.93525641,0.936538462,0.984615385,0.981410256,0.968589744,0.881410256,0.700641026,0.569871795,0.483333333,0.450641026,0.43525641,0.434615385,0.403205128,0.433974359,0.490384615,0.517948718,0.548717949,0.591666667,0.731410256,0.826282051,0.880769231,0.907692308
47,J56,2021-04-13T23:43:17,47,15,C,7,0.441666667,0.308333333,0.208333333,0.216666667,0.191666667,0.2,0.266666667,0.45,0.891666667,0.991666667,1,1,1,0.975,1,1,1,0.983333333,1,0.908333333,0.925,0.933333333,0.8,0.716666667
48,J57,2021-04-13T23:40:37,48,362,C,334,0.065953039,0.057665746,0.057320442,0.05628453,0.053867403,0.059046961,0.063881215,0.09461326,0.164364641,0.287983425,0.454765193,0.59288674,0.695787293,0.765538674,0.728936464,0.723756906,0.692679558,0.68301105,0.613950276,0.649171271,0.581491713,0.449930939,0.218232044,0.101864641
49,J57L,2021-04-13T23:40:37,49,13,C,12,0.240384615,0.201923077,0.182692308,0.221153846,0.211538462,0.211538462,0.259615385,0.375,0.548076923,0.682692308,0.875,0.894230769,0.932692308,0.971153846,0.903846154,0.826923077,0.923076923,0.826923077,0.740384615,0.807692308,0.509615385,0.442307692,0.346153846,0.336538462
50,J33,2021-04-13T23:44:01,50,111,C,19,0.813063063,0.828828829,0.841216216,0.865990991,0.876126126,0.862612613,0.822072072,0.722972973,0.59009009,0.433558559,0.421171171,0.443693694,0.443693694,0.417792793,0.441441441,0.459459459,0.486486486,0.504504505,0.515765766,0.570945946,0.652027027,0.685810811,0.738738739,0.788288288
51,J34,2021-04-13T23:41:52,51,123,C,38,0.713414634,0.715447154,0.720528455,0.732723577,0.743902439,0.744918699,0.714430894,0.641260163,0.442073171,0.330284553,0.307926829,0.31504065,0.30995935,0.399390244,0.403455285,0.295731707,0.289634146,0.293699187,0.401422764,0.467479675,0.538617886,0.601626016,0.62601626,0.68699187
52,BL8,2021-04-13T23:44:36,52,689,C,304,0.574927431,0.566582003,0.566944848,0.583635704,0.603773585,0.623367199,0.629898403,0.624455733,0.609216255,0.576197388,0.555878084,0.593976778,0.670899855,0.774310595,0.601596517,0.555878084,0.562953556,0.587445573,0.632801161,0.738751814,0.786103048,0.803519594,0.698476052,0.601233672
53,J36,2021-04-13T23:44:02,53,482,C,74,0.862292531,0.873962656,0.878890041,0.881742739,0.886929461,0.882520747,0.86436722,0.772302905,0.570798755,0.444761411,0.394190871,0.378630705,0.366441909,0.372925311,0.356846473,0.360736515,0.363070539,0.394709544,0.445539419,0.536825726,0.656120332,0.740404564,0.793827801,0.82909751
54,J54,2021-04-13T23:43:24,54,226,C,130,0.442477876,0.412610619,0.403207965,0.409845133,0.407632743,0.421460177,0.488938053,0.521570796,0.638274336,0.699115044,0.699668142,0.732853982,0.748893805,0.782079646,0.654867257,0.628871681,0.61670354,0.628871681,0.701880531,0.796460177,0.813606195,0.76050885,0.561946903,0.464048673
55,J55,2021-04-13T23:44:09,55,141,C,90,0.365248227,0.353723404,0.341312057,0.321808511,0.320035461,0.333333333,0.362588652,0.425531915,0.531028369,0.632978723,0.578900709,0.555851064,0.620567376,0.749113475,0.57535461,0.521276596,0.454787234,0.47606383,0.507092199,0.59751773,0.629432624,0.582446809,0.421099291,0.371453901
56,J43,2021-04-13T23:43:30,56,190,C,40,0.791447368,0.810526316,0.830921053,0.845394737,0.844736842,0.842763158,0.822368421,0.717105263,0.561184211,0.421052632,0.380921053,0.372368421,0.371052632,0.4,0.359210526,0.3625,0.364473684,0.394736842,0.419078947,0.517763158,0.590131579,0.653289474,0.696052632,0.75
57,J46,2021-04-13T23:44:03,57,63,C,33,0.468253968,0.456349206,0.444444444,0.452380952,0.470238095,0.482142857,0.611111111,0.751984127,0.94047619,0.962301587,1,1,1,0.986111111,0.93452381,0.938492063,0.978174603,0.956349206,0.938492063,0.988095238,0.966269841,0.91468254,0.696428571,0.507936508
58,KB1,2021-04-13T23:44:06,58,239,C,48,0.789225941,0.813284519,0.826359833,0.833158996,0.828974895,0.819037657,0.810669456,0.741108787,0.633891213,0.59832636,0.607217573,0.70292887,0.732217573,0.811715481,0.706589958,0.654288703,0.630753138,0.673640167,0.700313808,0.730125523,0.846757322,0.884937238,0.80125523,0.783995816
59,GBM,2021-04-13T23:44:06,59,677,C,322,0.521418021,0.531388479,0.54006647,0.547451994,0.54985229,0.55077548,0.547451994,0.501477105,0.433161004,0.382016248,0.359305761,0.340103397,0.331425406,0.337518464,0.320901034,0.322562777,0.327363368,0.338995569,0.346196455,0.362444609,0.391432792,0.423190547,0.452917282,0.490583456
60,SE14,2021-04-13T23:44:32,60,187,C,31,0.78342246,0.792112299,0.806818182,0.830213904,0.822860963,0.817513369,0.806149733,0.725935829,0.665775401,0.582887701,0.534759358,0.498663102,0.526069519,0.555481283,0.455213904,0.437165775,0.413770053,0.479278075,0.530080214,0.589572193,0.663101604,0.685828877,0.73328877,0.770053476
61,SE50,2021-04-13T23:44:32,61,591,C,336,0.420896785,0.427241963,0.435279188,0.44035533,0.44035533,0.439086294,0.441201354,0.396362098,0.334813875,0.294204738,0.272631134,0.255076142,0.244712352,0.242385787,0.23963621,0.250423012,0.258460237,0.275169205,0.274323181,0.305837563,0.334813875,0.354483926,0.373096447,0.399111675
62,J40,2021-04-13T23:42:56,62,206,C,35,0.861043689,0.890776699,0.906553398,0.918082524,0.913228155,0.898058252,0.880461165,0.743325243,0.589805825,0.489684466,0.453276699,0.486650485,0.506674757,0.57342233,0.468446602,0.445995146,0.453276699,0.483616505,0.555218447,0.648665049,0.77973301,0.83131068,0.829490291,0.854368932
63,JM1,2021-04-13T23:44:01,63,341,C,173,0.480938416,0.493768328,0.495967742,0.502565982,0.505498534,0.505865103,0.501099707,0.456744868,0.369501466,0.313049853,0.261363636,0.230938416,0.222140762,0.21957478,0.230205279,0.232771261,0.24340176,0.248167155,0.271260997,0.296187683,0.338709677,0.386730205,0.431085044,0.458944282
64,J32,2021-04-13T23:44:01,64,199,C,69,0.673994975,0.673994975,0.682160804,0.689698492,0.689070352,0.68718593,0.657035176,0.582286432,0.44660804,0.383165829,0.333542714,0.327889447,0.324120603,0.340452261,0.394472362,0.327889447,0.353643216,0.371859296,0.464824121,0.518844221,0.575376884,0.61620603,0.596105528,0.622487437
65,A11,2021-04-13T23:44:34,65,368,C,134,0.65013587,0.652853261,0.660326087,0.670855978,0.655570652,0.673233696,0.680706522,0.674252717,0.756793478,0.722146739,0.645720109,0.640625,0.630774457,0.663043478,0.538383152,0.478940217,0.442934783,0.441915761,0.483355978,0.520040761,0.590013587,0.583220109,0.605638587,0.620244565
66,TR1,2021-04-13T23:44:05,66,391,C,131,0.715153453,0.715473146,0.72314578,0.730498721,0.755754476,0.761508951,0.749360614,0.708120205,0.648657289,0.60230179,0.579603581,0.6157289,0.613491049,0.601023018,0.56713555,0.572570332,0.570971867,0.561381074,0.556585678,0.605498721,0.674872123,0.699168798,0.669757033,0.691496164
67,JBM,2021-04-13T23:44:35,67,342,C,206,0.40497076,0.41995614,0.427997076,0.432748538,0.414108187,0.415570175,0.404605263,0.373903509,0.319078947,0.275950292,0.253289474,0.23501462,0.235380117,0.236476608,0.229532164,0.237207602,0.239400585,0.233552632,0.236476608,0.240862573,0.278143275,0.300438596,0.34247076,0.364035088
68,TE2,2021-04-13T23:44:53,68,213,C,114,0.438380282,0.459507042,0.467723005,0.477699531,0.468896714,0.480046948,0.473591549,0.424882629,0.375586854,0.304577465,0.288732394,0.279929577,0.253521127,0.252347418,0.231220657,0.232394366,0.236502347,0.248239437,0.25,0.283450704,0.320422535,0.329225352,0.359741784,0.386737089
69,CR31,2021-04-13T23:44:24,69,92,C,3,0.961956522,0.961956522,0.970108696,0.971467391,0.971467391,0.976902174,0.938858696,0.879076087,0.769021739,0.741847826,0.769021739,0.798913043,0.830163043,0.85326087,0.815217391,0.836956522,0.858695652,0.883152174,0.794836957,0.836956522,0.903532609,0.918478261,0.956521739,0.961956522
70,J1,2021-04-13T23:44:28,70,368,C,124,0.663383152,0.673913043,0.684103261,0.686141304,0.685122283,0.684103261,0.676290761,0.625,0.478940217,0.371603261,0.334918478,0.331182065,0.332201087,0.334578804,0.350203804,0.331861413,0.363790761,0.365149457,0.389945652,0.452445652,0.525475543,0.573369565,0.608355978,0.633831522
71,J2,2021-04-13T23:42:00,71,200,C,68,0.634375,0.641875,0.64625,0.64875,0.646875,0.6425,0.61375,0.56625,0.41625,0.303125,0.285,0.2875,0.265625,0.290625,0.299375,0.315625,0.333125,0.354375,0.3775,0.45125,0.530625,0.5775,0.570625,0.600625
72,J3,2021-04-13T23:43:52,72,308,C,110,0.67775974,0.687905844,0.694805195,0.701704545,0.698051948,0.694805195,0.6875,0.618100649,0.46387987,0.363230519,0.341314935,0.311282468,0.3125,0.321022727,0.315746753,0.314935065,0.328327922,0.340909091,0.353896104,0.430194805,0.510957792,0.543019481,0.564935065,0.61525974
73,T37,2021-04-13T23:40:34,73,1174,C,373,0.68334753,0.692930153,0.704429302,0.707517036,0.711030664,0.708901193,0.69697615,0.638096252,0.54503833,0.45379046,0.40640971,0.385008518,0.383411414,0.417270017,0.44165247,0.394058773,0.407048552,0.423339012,0.457410562,0.535029813,0.614246167,0.635008518,0.644058773,0.666418228
74,KB3,2021-04-13T23:43:02,74,149,C,40,0.633389262,0.634228188,0.634228188,0.637583893,0.640939597,0.651845638,0.639261745,0.612416107,0.583892617,0.538590604,0.552013423,0.656879195,0.794463087,0.91442953,0.781040268,0.63590604,0.564597315,0.555369128,0.654362416,0.765939597,0.885067114,0.829697987,0.67533557,0.643456376
75,KBM,2021-04-13T23:44:36,75,239,C,136,0.410041841,0.423117155,0.430439331,0.434623431,0.435146444,0.438807531,0.433577406,0.405334728,0.342573222,0.27458159,0.244769874,0.251569038,0.265167364,0.342573222,0.280334728,0.259414226,0.250523013,0.251046025,0.277196653,0.326882845,0.359832636,0.375,0.380230126,0.399058577
76,J4,2021-04-13T23:43:39,76,172,C,18,0.86627907,0.865552326,0.864825581,0.869186047,0.877906977,0.884447674,0.849563953,0.761627907,0.654069767,0.614825581,0.579215116,0.612645349,0.585755814,0.57994186,0.542151163,0.546511628,0.527616279,0.528343023,0.544331395,0.635901163,0.708575581,0.738372093,0.787063953,0.837209302
77,TGM1,2021-04-13T23:44:31,77,388,C,202,0.484213918,0.493878866,0.498389175,0.499033505,0.495811856,0.495167526,0.484536082,0.432345361,0.336018041,0.274484536,0.232925258,0.21617268,0.208440722,0.217139175,0.220360825,0.221649485,0.230025773,0.240335052,0.257087629,0.287371134,0.342783505,0.37435567,0.402706186,0.445876289
78,TG3,2021-04-13T23:45:00,78,208,C,64,0.671274038,0.671875,0.682692308,0.688100962,0.679086538,0.673677885,0.660456731,0.625600962,0.513221154,0.427884615,0.3828125,0.360576923,0.347956731,0.372596154,0.366586538,0.367788462,0.375,0.387019231,0.414663462,0.478966346,0.506009615,0.542067308,0.575721154,0.626201923
79,TG6,2021-04-13T23:45:01,79,176,C,51,0.725142045,0.733664773,0.746448864,0.740767045,0.719460227,0.7109375,0.681818182,0.600852273,0.500710227,0.448863636,0.404829545,0.394176136,0.442471591,0.544744318,0.443181818,0.401278409,0.379971591,0.402698864,0.4375,0.4921875,0.550426136,0.614346591,0.651278409,0.670454545
80,TG7,2021-04-13T23:44:31,80,362,C,132,0.668162983,0.678867403,0.689226519,0.694751381,0.676450276,0.713743094,0.757251381,0.783839779,0.784875691,0.740331492,0.706146409,0.687154696,0.737914365,0.850828729,0.678522099,0.593577348,0.588743094,0.560773481,0.554903315,0.590814917,0.648825967,0.673687845,0.667472376,0.681629834
81,CR30,2021-04-13T23:44:27,81,54,C,0,0.912037037,0.928240741,0.923611111,0.918981481,0.916666667,0.907407407,0.907407407,0.858796296,0.824074074,0.738425926,0.740740741,0.831018519,0.849537037,0.895833333,0.847222222,0.854166667,0.858796296,0.884259259,0.939814815,0.925925926,0.898148148,0.960648148,0.958333333,0.956018519
82,RCM,2021-04-13T23:44:27,82,151,C,70,0.529801325,0.548013245,0.555463576,0.558774834,0.560430464,0.552980132,0.550496689,0.502483444,0.464403974,0.476821192,0.482615894,0.531456954,0.585264901,0.706125828,0.678807947,0.602649007,0.581953642,0.539735099,0.459437086,0.46192053,0.517384106,0.533940397,0.525662252,0.514900662
