,carpark_number,update_datetime,id,total_lots,lot_type,lots_available,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
508,Q84,2021-04-14T23:24:11,460,207,C,2,0.869565217,0.869565217,0.869565217,0.869565217,0.829710145,0.834541063,0.855676329,0.855676329,0.855676329,0.829710145,0.829710145,0.841183575,0.841183575,0.866545894,0.866545894,0.801328502,0.838768116,0.838768116,0.838768116,0.874396135,0.820652174,0.83031401,0.83031401,0.83031401
509,Q84,2021-04-14T23:24:11,460,124,Y,59,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,0.524193548,#VALUE!,0.524193548,0.524193548,0.524193548,#VALUE!,0.524193548
510,Q84,2021-04-14T23:24:11,460,1,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,#VALUE!,1
511,Q87,2021-04-14T23:24:12,461,430,C,257,0.463372093,0.463372093,0.463372093,0.463372093,0.493313953,0.493023256,0.490697674,0.490697674,0.490697674,0.490697674,0.490697674,0.490697674,0.490697674,0.490697674,0.490697674,0.472965116,0.472965116,0.472965116,0.472965116,0.472965116,0.472965116,0.456686047,0.456686047,0.456686047
512,Q87,2021-04-14T23:24:12,461,168,Y,142,0.154761905,0.154761905,#VALUE!,0.154761905,0.154761905,0.154761905,#VALUE!,0.154761905,0.154761905,0.154761905,0.154761905,0.154761905,0.154761905,0.154761905,#VALUE!,0.154761905,0.154761905,0.154761905,0.154761905,0.154761905,0.154761905,0.154761905,0.154761905,0.154761905
513,Q87,2021-04-14T23:24:12,461,1,H,0,1,1,1,1,1,1,#VALUE!,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
514,Q89,2021-04-14T23:24:12,462,435,C,267,0.45,0.45,0.45,0.45,0.46091954,0.460632184,0.457471264,0.457471264,0.457471264,0.457471264,0.457471264,0.457471264,0.457471264,0.457471264,0.457471264,0.433908046,0.433908046,0.433908046,0.433908046,0.433908046,0.433908046,0.433908046,0.433908046,0.433908046
515,Q89,2021-04-14T23:24:12,462,144,Y,116,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444,0.194444444
516,Q89,2021-04-14T23:24:12,462,1,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
517,BM5,2021-04-14T23:24:20,463,46,C,25,0.842391304,0.888586957,0.888586957,0.888586957,0.888586957,0.888586957,0.864130435,0.864130435,0.864130435,0.864130435,0.864130435,0.864130435,0.864130435,0.864130435,0.864130435,0.864130435,0.869565217,0.869565217,0.869565217,0.869565217,0.869565217,0.869565217,0.869565217,0.869565217
518,BM5,2021-04-14T23:24:20,463,8,Y,2,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
519,BM5,2021-04-14T23:24:20,463,1,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,TB1,2021-04-14T23:28:59,464,58,C,28,0.922413793,0.922413793,0.922413793,0.924568966,0.939655172,0.939655172,0.920258621,0.920258621,0.920258621,0.920258621,0.920258621,0.920258621,0.920258621,0.920258621,0.920258621,0.920258621,0.920258621,0.920258621,0.920258621,0.920258621,0.920258621,0.920258621,0.920258621,0.980603448
521,TB1,2021-04-14T23:28:59,464,22,Y,1,0.988636364,0.987012987,0.988636364,0.988636364,0.988636364,0.988636364,0.988636364,0.988636364,0.988636364,0.988636364,0.993506494,0.988636364,0.988636364,0.992424242,0.988636364,0.988636364,0.988636364,#VALUE!,0.988636364,0.987012987,0.988636364,0.987012987,0.987012987,0.988636364
522,TB1,2021-04-14T23:28:59,464,1,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
523,TB3,2021-04-14T23:26:28,465,154,C,19,0.872564935,0.872564935,0.872564935,0.874188312,0.878246753,0.885551948,0.879058442,0.879058442,0.879058442,0.886363636,0.886363636,0.886363636,0.886363636,0.886363636,0.886363636,0.886363636,0.886363636,0.886363636,0.886363636,0.886363636,0.886363636,0.891233766,0.891233766,0.891233766
524,TB3,2021-04-14T23:26:28,465,56,Y,0,0.984375,0.987244898,0.984375,0.984375,0.984375,0.984375,0.984375,0.984693878,0.984375,0.984375,0.984375,0.984375,0.984375,0.984693878,0.984375,0.984375,0.984375,0.984375,0.984375,0.987244898,0.984375,0.984375,0.984375,0.984375
525,TB3,2021-04-14T23:26:28,465,1,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
526,TB9,2021-04-14T23:26:18,466,77,C,16,0.75974026,0.738636364,0.738636364,0.75,0.767857143,0.767857143,0.769480519,0.769480519,0.769480519,0.769480519,0.769480519,0.769480519,0.769480519,0.769480519,0.769480519,0.769480519,0.769480519,0.769480519,0.769480519,0.769480519,0.795454545,0.821428571,0.821428571,0.821428571
527,TB9,2021-04-14T23:26:18,466,45,Y,27,0.4,0.4,0.4,#VALUE!,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,#VALUE!,0.4,0.4,0.4,0.4,#VALUE!,0.4,0.4,0.4,0.4
528,TB9,2021-04-14T23:26:18,466,7,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
529,TBC3,2021-04-14T23:29:00,467,106,C,66,0.483490566,0.483490566,0.491745283,0.497641509,0.516509434,0.516509434,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717,0.508254717
530,TBC3,2021-04-14T23:29:00,467,95,Y,77,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,0.189473684,#VALUE!,0.189473684,0.189473684,0.189473684
531,TBC3,2021-04-14T23:29:00,467,106,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
532,C26,2021-04-14T23:29:00,468,35,C,19,0.45,0.45,0.45,0.45,0.45,0.45,0.435714286,0.435714286,0.435714286,0.435714286,0.435714286,0.435714286,0.435714286,0.435714286,0.435714286,0.435714286,0.435714286,0.428571429,0.428571429,0.471428571,0.578571429,0.578571429,0.578571429,0.578571429
533,C26,2021-04-14T23:29:00,468,8,H,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,C26,2021-04-14T23:29:00,468,25,Y,13,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
535,C25,2021-04-14T23:25:59,469,154,C,30,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247,0.684253247
536,C25,2021-04-14T23:25:59,469,50,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
537,C25,2021-04-14T23:25:59,469,12,Y,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
538,C22M,2021-04-14T23:21:02,470,188,C,147,0.210771277,0.210771277,0.210771277,0.210771277,0.210771277,0.210771277,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957,0.212765957
539,C22M,2021-04-14T23:21:02,470,50,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
540,C22M,2021-04-14T23:21:02,470,22,Y,4,0.772727273,0.772727273,0.772727273,0.772727273,0.746753247,0.772727273,0.772727273,0.772727273,0.772727273,0.746753247,0.772727273,0.772727273,0.772727273,0.772727273,0.772727273,0.746753247,0.772727273,0.831168831,0.772727273,0.772727273,0.772727273,0.772727273,0.772727273,0.772727273
541,JM7,2021-04-14T23:37:21,471,1165,C,675,0.409012876,0.415450644,0.420493562,0.424892704,0.430686695,0.428540773,0.424356223,0.382725322,0.278433476,0.222532189,0.195922747,0.183905579,0.175429185,0.172639485,0.169957082,0.178218884,0.185407725,0.196137339,0.208690987,0.256759657,0.306330472,0.336587983,0.363948498,0.392274678
542,JM30,2021-04-14T23:37:37,472,754,C,414,0.449767905,0.458057029,0.465683024,0.468169761,0.472148541,0.471319629,0.468501326,0.410974801,0.286140584,0.208057029,0.17887931,0.173574271,0.163793103,0.169595491,0.165119363,0.167108753,0.171253316,0.181200265,0.212201592,0.265749337,0.316976127,0.357758621,0.391909814,0.426392573
543,J72,2021-04-14T23:37:41,473,220,C,0,1,1,1,1,1,1,0.975,0.859090909,0.616477273,0.475568182,0.426136364,0.415340909,0.414772727,0.442613636,0.454545455,0.394886364,0.426136364,0.473295455,0.605681818,0.747159091,0.877272727,0.927272727,0.95625,0.992613636
544,J69,2021-04-14T23:38:20,474,222,C,7,0.946509009,0.970720721,0.976914414,0.975225225,0.981981982,0.97972973,0.963400901,0.826013514,0.595720721,0.464527027,0.417792793,0.405968468,0.391328829,0.404279279,0.394707207,0.412162162,0.412725225,0.448198198,0.496621622,0.623873874,0.711148649,0.781531532,0.828265766,0.883445946
545,JM23,2019-12-01T08:16:38,475,793,C,227,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271,0.713745271
546,JM19,2021-04-14T23:37:37,476,1176,C,457,0.536546873,0.548395715,0.552947653,0.557683329,0.560167112,0.555991969,0.55020291,0.49753175,0.369042071,0.298498901,0.256178502,0.238878785,0.232152621,0.242145227,0.232964793,0.227861643,0.23524509,0.248562721,0.271525677,0.32240806,0.368333307,0.398505292,0.434515377,0.47397542
547,U43,2021-04-14T23:35:24,477,270,C,97,0.653703704,0.672222222,0.67962963,0.684722222,0.693055556,0.689351852,0.684722222,0.627777778,0.498148148,0.426851852,0.35462963,0.315740741,0.294907407,0.290277778,0.306944444,0.322222222,0.332407407,0.352777778,0.369907407,0.435185185,0.507407407,0.549074074,0.589351852,0.621759259
548,U43Z,2019-07-03T03:59:43,478,1000,C,85,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.915
549,W21,2021-04-14T23:36:20,479,499,C,73,0.885270541,0.903056112,0.915831663,0.926102204,0.923847695,0.917084168,0.903557114,0.802855711,0.6500501,0.528557114,0.475701403,0.450651303,0.454158317,0.488476954,0.457665331,0.43987976,0.436122244,0.480210421,0.539078156,0.657314629,0.748246493,0.792334669,0.851953908,0.879008016
550,W24,2021-04-14T23:36:38,480,557,C,74,0.873877917,0.896992819,0.905969479,0.907540395,0.900359066,0.896992819,0.895421903,0.824057451,0.708482944,0.592235189,0.546005386,0.506283662,0.49035009,0.521095153,0.507181329,0.490798923,0.478904847,0.50067325,0.559694794,0.667190305,0.732495512,0.764587074,0.794210054,0.831687612
551,M25,2021-04-14T23:36:46,481,424,C,154,0.633254717,0.658608491,0.674233491,0.681014151,0.689563679,0.688974057,0.67865566,0.60259434,0.505601415,0.407429245,0.342570755,0.329599057,0.328125,0.345224057,0.340507075,0.330188679,0.328125,0.350235849,0.385613208,0.440153302,0.502063679,0.524174528,0.555424528,0.58490566
552,M3,2021-04-14T23:36:44,482,126,C,0,1,1,0.999007937,0.999007937,1,1,1,0.944444444,0.731150794,0.584325397,0.525793651,0.484126984,0.488095238,0.540674603,0.528769841,0.574404762,0.60515873,0.66468254,0.719246032,0.819444444,0.949404762,0.976190476,0.998015873,0.998015873
553,M4,2021-04-14T23:36:47,483,470,C,140,0.695744681,0.707180851,0.717819149,0.722074468,0.722340426,0.724468085,0.716223404,0.689893617,0.595212766,0.491223404,0.425265957,0.396010638,0.388031915,0.392021277,0.392021277,0.405851064,0.406382979,0.422074468,0.456382979,0.512765957,0.541755319,0.569946809,0.606117021,0.650265957
554,MM1,2021-04-14T23:36:44,484,176,C,79,0.569602273,0.586647727,0.597301136,0.6015625,0.605823864,0.610795455,0.602982955,0.541193182,0.4296875,0.311789773,0.252840909,0.227272727,0.223721591,0.205965909,0.209517045,0.225142045,0.2265625,0.240767045,0.284801136,0.322443182,0.364346591,0.421164773,0.469460227,0.519176136
555,MM2,2021-04-14T23:36:46,485,563,C,407,0.287744227,0.292850799,0.297069272,0.301731794,0.303730018,0.303063943,0.298845471,0.277087034,0.216030195,0.167850799,0.140763766,0.137433393,0.132548845,0.137877442,0.131882771,0.125222025,0.124111901,0.126554174,0.149866785,0.181394316,0.21714032,0.235124334,0.248001776,0.267539964
556,MM4,2021-04-14T23:36:44,486,288,C,170,0.407552083,0.419704861,0.437065972,0.446180556,0.450520833,0.449652778,0.440104167,0.404947917,0.360677083,0.296440972,0.264322917,0.249565972,0.239583333,0.250434028,0.236545139,0.233506944,0.230034722,0.227864583,0.246527778,0.296006944,0.3125,0.328559028,0.349392361,0.368923611
557,UA2,2021-04-14T23:35:30,487,73,C,1,0.953767123,0.943493151,0.926369863,0.938356164,0.950342466,0.952054795,0.953767123,0.852739726,0.875,0.79109589,0.83390411,0.767123288,0.845890411,0.890410959,0.803082192,0.785958904,0.779109589,0.828767123,0.797945205,0.885273973,0.946917808,0.953767123,0.946917808,0.924657534
558,UA3,2021-04-14T23:35:28,488,245,C,42,0.821938776,0.841326531,0.859693878,0.868877551,0.865306122,0.865306122,0.860204082,0.783673469,0.626020408,0.518877551,0.429081633,0.404081633,0.399489796,0.41122449,0.385714286,0.392857143,0.41122449,0.445918367,0.469897959,0.527040816,0.591326531,0.637244898,0.686734694,0.742346939
559,UA5,2021-04-14T23:37:07,489,337,C,73,0.754451039,0.775222552,0.790430267,0.786721068,0.789317507,0.787462908,0.771513353,0.699554896,0.596439169,0.488501484,0.416543027,0.392433234,0.363872404,0.364985163,0.364985163,0.368323442,0.358308605,0.386127596,0.414688427,0.459940653,0.560459941,0.605712166,0.647255193,0.679896142
560,UAM1,2021-04-14T23:35:30,490,466,C,306,0.357832618,0.373122318,0.38251073,0.385997854,0.391094421,0.39082618,0.384388412,0.365611588,0.321351931,0.262070815,0.239270386,0.228540773,0.207349785,0.223175966,0.212446352,0.198229614,0.200375536,0.21110515,0.214860515,0.237392704,0.274141631,0.291845494,0.318669528,0.338787554
561,JM31,2021-04-14T23:37:20,491,188,C,117,0.408244681,0.406914894,0.412234043,0.408909574,0.407579787,0.409574468,0.408244681,0.40625,0.402260638,0.363696809,0.365691489,0.386303191,0.491356383,0.742021277,0.477393617,0.403590426,0.355718085,0.366356383,0.411569149,0.517952128,0.506648936,0.486702128,0.428856383,0.376329787
562,BBM9,2021-04-14T23:37:35,492,1200,C,369,0.703020833,0.7165625,0.720520833,0.721770833,0.7246875,0.721666667,0.7115625,0.641145833,0.500416667,0.408333333,0.356979167,0.340520833,0.3325,0.331145833,0.3315625,0.351354167,0.349270833,0.366354167,0.392291667,0.464479167,0.5525,0.605208333,0.648541667,0.687083333
563,C21M,2021-04-14T23:21:10,493,383,C,273,0.427219321,0.427219321,0.427219321,0.427219321,0.427219321,0.427219321,0.432114883,0.432114883,0.432114883,0.432114883,0.432114883,0.432114883,0.432114883,0.432114883,0.432114883,0.432114883,0.432114883,0.432114883,0.432114883,0.432114883,0.432114883,0.447454308,0.447454308,0.447454308
564,C21M,2021-04-14T23:21:10,493,97,Y,72,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,0.257731959,#VALUE!,0.257731959,0.257731959,0.257731959,0.257731959,#VALUE!,0.257731959,0.257731959,0.257731959
565,C21M,2021-04-14T23:21:10,493,1,H,50,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,#VALUE!,-49,-49,-49,-49,-49,-49,-49,-49
566,U13,2021-04-14T23:37:39,494,500,C,0,0.994,0.9975,1,1,0.99925,0.999,0.99275,0.871,0.672,0.548,0.515,0.4935,0.46775,0.46625,0.4755,0.48875,0.49775,0.51375,0.5425,0.6435,0.755,0.8175,0.8695,0.946
567,C13M,2021-04-14T23:24:12,495,280,C,184,0.476785714,0.476785714,0.476785714,0.476785714,0.476785714,0.476785714,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286,0.476339286
568,C13M,2021-04-14T23:24:12,495,110,Y,48,0.563636364,0.563636364,#VALUE!,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364,#VALUE!,0.563636364,0.563636364,0.563636364,0.563636364,0.563636364
569,C13M,2021-04-14T23:24:12,495,50,H,50,0,0,#VALUE!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#VALUE!,0,0,0,0,0
570,C12,2021-04-14T23:24:11,496,323,C,102,0.567337461,0.567337461,0.567337461,0.567337461,0.567337461,0.567337461,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402,0.574690402
571,C12,2021-04-14T23:24:11,496,120,Y,94,0.216666667,0.216666667,0.216666667,#VALUE!,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,0.216666667,#VALUE!,0.216666667,0.216666667
572,C12,2021-04-14T23:24:11,496,50,H,50,0,0,0,#VALUE!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,C14M,2021-04-14T23:25:58,497,212,C,132,0.524174528,0.524174528,0.524174528,0.524174528,0.524174528,0.524174528,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264,0.527712264
574,C14M,2021-04-14T23:25:58,497,66,Y,39,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,#VALUE!,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909,0.409090909
575,C14M,2021-04-14T23:25:58,497,50,H,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,C10,2021-04-14T23:21:08,498,767,C,414,0.544817471,0.544817471,0.544817471,0.544817471,0.544817471,0.544817471,0.536994785,0.536994785,0.536994785,0.536994785,0.536994785,0.536994785,0.536994785,0.536994785,0.536994785,0.536994785,0.536994785,0.536994785,0.526238592,0.526238592,0.526238592,0.526238592,0.526238592,0.526238592
577,C10,2021-04-14T23:21:08,498,253,Y,194,0.233201581,#VALUE!,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,#VALUE!,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581,0.233201581
578,C10,2021-04-14T23:21:08,498,50,H,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#VALUE!,0,0,0,0,0,0
579,BL10,2021-04-14T23:37:22,499,239,C,74,0.662133891,0.688807531,0.726987448,0.737447699,0.712343096,0.712866109,0.670502092,0.607217573,0.49790795,0.436715481,0.414225941,0.415271967,0.442991632,0.449790795,0.395920502,0.381799163,0.356171548,0.362447699,0.385460251,0.432531381,0.524058577,0.551778243,0.565376569,0.601987448
580,BL19,2021-04-14T23:37:34,500,369,C,165,0.540311653,0.550135501,0.558265583,0.56097561,0.56300813,0.565718157,0.543360434,0.441395664,0.289634146,0.227303523,0.190379404,0.180894309,0.182249322,0.173441734,0.177506775,0.180555556,0.187669377,0.20901084,0.251355014,0.328929539,0.403116531,0.44004065,0.477303523,0.515582656
581,BL3,2021-04-14T23:37:39,501,210,C,0,0.971428571,0.976190476,0.976785714,0.977380952,0.966071429,0.964285714,0.957142857,0.930357143,0.877380952,0.826190476,0.796428571,0.789880952,0.795238095,0.806547619,0.803571429,0.801785714,0.754761905,0.761309524,0.798214286,0.79047619,0.836904762,0.861309524,0.90297619,0.922619048
582,J50,2021-04-14T23:37:23,502,500,C,500,0.714285714,0.732954545,0.742694805,0.746482684,0.750270563,0.750541126,0.731060606,0.662878788,0.50784632,0.399621212,0.379058442,0.360660173,0.347402597,0.351461039,0.351461039,0.358495671,0.369047619,0.383658009,0.413961039,0.475649351,0.540313853,0.591991342,0.626893939,0.671536797
583,J60L,2021-04-14T23:37:43,503,10,C,6,0.375,0.4,0.325,0.325,0.4625,0.7125,0.7625,0.775,0.9625,1,0.8375,0.8875,0.95,0.9125,0.9125,0.8625,0.85,0.875,0.8,0.875,0.7875,0.6375,0.5,0.5
584,J62,2021-04-14T23:37:37,504,376,C,0,0.974734043,0.978390957,0.979720745,0.979055851,0.979388298,0.979055851,0.978390957,0.967087766,0.956449468,0.93650266,0.923204787,0.92087766,0.928856383,0.930518617,0.914228723,0.915558511,0.912898936,0.918550532,0.927194149,0.944148936,0.956781915,0.96775266,0.974401596,0.981050532
585,J62M,2021-04-14T23:37:27,505,200,C,140,0.3075,0.32375,0.32875,0.33375,0.330625,0.335,0.33125,0.310625,0.266875,0.229375,0.18,0.16875,0.158125,0.16125,0.153125,0.1475,0.143125,0.1475,0.16375,0.181875,0.215625,0.2375,0.246875,0.288125
586,J63,2021-04-14T23:37:22,506,150,C,0,0.993333333,0.993333333,0.994166667,0.995,0.995,0.991666667,0.983333333,0.9,0.694166667,0.5225,0.428333333,0.4175,0.420833333,0.419166667,0.423333333,0.458333333,0.4375,0.445833333,0.524166667,0.665833333,0.7725,0.839166667,0.906666667,0.98
587,J65,2021-04-14T23:37:30,507,1083,C,360,0.66966759,0.686403509,0.690096953,0.695752539,0.699215143,0.69656048,0.673245614,0.587142198,0.440327793,0.348915051,0.320060018,0.300554017,0.297091413,0.310018467,0.30343952,0.286588181,0.288434903,0.301592798,0.344759926,0.427862419,0.49145891,0.54420591,0.58898892,0.635849492
588,J71,2021-04-14T23:37:33,508,450,C,0,1,1,1,1,1,1,1,0.913611111,0.68,0.54,0.469444444,0.436111111,0.444166667,0.489166667,0.442222222,0.434722222,0.460555556,0.512777778,0.608611111,0.824722222,0.958333333,0.99,0.999444444,1
589,J76M,2021-04-14T23:37:33,509,415,C,189,0.559939759,0.573493976,0.578614458,0.581626506,0.58313253,0.580120482,0.572289157,0.498795181,0.388554217,0.321084337,0.262650602,0.246686747,0.246385542,0.245481928,0.245481928,0.247891566,0.247590361,0.256024096,0.281325301,0.343975904,0.397289157,0.433433735,0.462048193,0.506626506
590,J77M,2021-04-14T23:37:37,510,350,C,171,0.493571429,0.5175,0.529642857,0.535714286,0.536071429,0.5375,0.526071429,0.482142857,0.405357143,0.338928571,0.284642857,0.264285714,0.251785714,0.26,0.261785714,0.258928571,0.257142857,0.262857143,0.273928571,0.323214286,0.386428571,0.426428571,0.422857143,0.468214286
591,J78M,2021-04-14T23:37:28,511,500,C,132,0.7375,0.76225,0.77025,0.77575,0.776,0.7755,0.7595,0.68975,0.5275,0.4395,0.36875,0.34325,0.3235,0.3235,0.3195,0.31225,0.317,0.335,0.393,0.49775,0.55975,0.597,0.6385,0.671
592,J79M,2021-04-14T23:37:27,512,337,C,113,0.615356083,0.668026706,0.698071217,0.709198813,0.712166172,0.711053412,0.695474777,0.636869436,0.514094955,0.443249258,0.363872404,0.345697329,0.341617211,0.34384273,0.332715134,0.324925816,0.321958457,0.318620178,0.340133531,0.364985163,0.390207715,0.429154303,0.465504451,0.533753709
593,J80M,2021-04-14T23:37:34,513,500,C,180,0.64175,0.6605,0.673,0.675,0.67525,0.6715,0.64825,0.58275,0.42775,0.34075,0.29725,0.2745,0.26,0.264,0.278,0.286,0.2905,0.3115,0.33575,0.40375,0.46575,0.49525,0.5435,0.595
594,J81M,2021-04-14T23:37:50,514,466,C,99,0.799892704,0.827521459,0.840128755,0.841201717,0.839860515,0.837982833,0.819474249,0.739538627,0.564914163,0.449302575,0.377950644,0.341738197,0.323766094,0.332081545,0.340665236,0.339055794,0.346298283,0.360246781,0.397263948,0.494098712,0.589592275,0.659871245,0.693669528,0.759388412
595,J82M,2021-04-14T23:37:10,515,535,C,172,0.691121495,0.691121495,0.691121495,0.691121495,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523,0.694392523
596,J83M,2021-04-14T23:37:31,516,121,C,0,0.98553719,0.996900826,1,1,1,1,0.995867769,0.931818182,0.641528926,0.440082645,0.392561983,0.368801653,0.376033058,0.392561983,0.404958678,0.395661157,0.399793388,0.41322314,0.486570248,0.597107438,0.693181818,0.758264463,0.83677686,0.902892562
597,J86M,2021-04-14T23:37:43,517,191,C,72,0.613874346,0.620418848,0.622382199,0.62434555,0.634162304,0.623036649,0.601439791,0.520942408,0.384816754,0.331151832,0.284031414,0.265052356,0.27617801,0.292539267,0.306282723,0.29973822,0.301701571,0.318062827,0.358638743,0.457460733,0.514397906,0.535994764,0.552356021,0.588350785
598,J88M,2021-04-14T23:37:27,518,603,C,0,0.71247927,0.71973466,0.7236733,0.723466003,0.722429519,0.722636816,0.716210614,0.700041459,0.632462687,0.588723051,0.574004975,0.570066335,0.565298507,0.573175788,0.573797678,0.581674959,0.58685738,0.596600332,0.612769486,0.648424544,0.64013267,0.625621891,0.647180763,0.665422886
599,J89M,2021-04-14T23:37:44,519,591,C,0,0.600465313,0.606175973,0.611040609,0.612732657,0.614213198,0.613790186,0.609560068,0.578045685,0.505499154,0.458544839,0.437817259,0.427876481,0.42893401,0.427030457,0.425338409,0.435279188,0.442893401,0.451988156,0.486675127,0.54822335,0.559010152,0.59179357,0.60892555,0.627749577
600,J98M,2021-04-14T23:37:39,520,489,C,298,0.408231084,0.421267894,0.428680982,0.433282209,0.435071575,0.433026585,0.426891616,0.389570552,0.307515337,0.251789366,0.19708589,0.172801636,0.161554192,0.163854806,0.163087935,0.165899796,0.167433538,0.174591002,0.20194274,0.245398773,0.289366053,0.312627812,0.336400818,0.369631902
